"X","drug_row","drug_col","cell_line_name","synergy","fold"
"AZD5153_AZD5991_CAL-29","AZD5153","AZD5991","CAL-29",0.0090787630072039,0
"AZD5153_AZD6738_CAL-29","AZD5153","AZD6738","CAL-29",0.0843918431345482,4
"AZD2811_AZD5153_CAL-29","AZD5153","AZD2811","CAL-29",0.0537843336491771,3
"AZD5153_Venetoclax_CAL-29","AZD5153","Venetoclax","CAL-29",-0.0635411061709257,1
"AZD4320_AZD5153_CAL-29","AZD5153","AZD4320","CAL-29",0.0256417619203483,3
"AZD5153_Selumetinib_CAL-29","AZD5153","Selumetinib","CAL-29",0.109304586969138,0
"AZD5991_Savolitinib_CAL-29","Savolitinib","AZD5991","CAL-29",-0.0244991842000986,2
"AZD4320_Savolitinib_CAL-29","Savolitinib","AZD4320","CAL-29",-0.0338280720341433,1
"Savolitinib_Venetoclax_CAL-29","Savolitinib","Venetoclax","CAL-29",-0.0434700837843931,3
"AZD6738_Selumetinib_CAL-29","Selumetinib","AZD6738","CAL-29",0.0650148294544534,3
"AZD2811_Selumetinib_CAL-29","Selumetinib","AZD2811","CAL-29",0.038605360426806,2
"AZD1390_Gefitinib_CAL-29","Gefitinib","AZD1390","CAL-29",-0.0769474417307626,4
"AZD1775_Selumetinib_CAL-29","Selumetinib","AZD1775","CAL-29",0.0780432315967191,4
"AZD1390_Selumetinib_CAL-29","Selumetinib","AZD1390","CAL-29",0.0161420338348132,0
"AZD2811_Capivasertib_CAL-29","Capivasertib","AZD2811","CAL-29",0.002044150383818,2
"AZD6738_Capivasertib_CAL-29","Capivasertib","AZD6738","CAL-29",0.0158969902128681,2
"AZD1390_Capivasertib_CAL-29","Capivasertib","AZD1390","CAL-29",-0.0405373968107658,4
"AZD5153_Capivasertib_CAL-29","Capivasertib","AZD5153","CAL-29",0.135338391807809,1
"Capivasertib_Palbociclib_CAL-29","Capivasertib","Palbociclib","CAL-29",0.0492001647983263,3
"Capivasertib_Selumetinib_CAL-29","Capivasertib","Selumetinib","CAL-29",0.0760541681250003,0
"AZD5991_Palbociclib_CAL-29","Palbociclib","AZD5991","CAL-29",-0.0278168905219413,2
"AZD4320_Palbociclib_CAL-29","Palbociclib","AZD4320","CAL-29",-0.0444234994885384,2
"Palbociclib_Venetoclax_CAL-29","Palbociclib","Venetoclax","CAL-29",-0.034455512256199,3
"Crizotinib_Lapatinib_CAL-29","Lapatinib","Crizotinib","CAL-29",0.0723215372624849,1
"Dasatinib_Trametinib_CAL-29","Dasatinib","Trametinib","CAL-29",0.0919066661365073,0
"Palbociclib_Selumetinib_CAL-29","Palbociclib","Selumetinib","CAL-29",0.0272361886206083,3
"AZD1775_AZD5153_DK-MG","AZD5153","AZD1775","DK-MG",0.0537998761099578,1
"AZD5153_AZD5991_DK-MG","AZD5153","AZD5991","DK-MG",0.0267689841540315,0
"AZD5153_AZD6738_DK-MG","AZD5153","AZD6738","DK-MG",0.0608773977701995,4
"AZD2811_AZD5153_DK-MG","AZD5153","AZD2811","DK-MG",-0.0525399952657067,3
"AZD5153_Venetoclax_DK-MG","AZD5153","Venetoclax","DK-MG",-0.0458710483248991,1
"AZD4320_AZD5153_DK-MG","AZD5153","AZD4320","DK-MG",0.0912751263575678,3
"AZD5153_Selumetinib_DK-MG","AZD5153","Selumetinib","DK-MG",0.0623034415991178,0
"AZD5991_Savolitinib_DK-MG","Savolitinib","AZD5991","DK-MG",0.0315613941362251,2
"AZD4320_Savolitinib_DK-MG","Savolitinib","AZD4320","DK-MG",-0.0074845365774649,1
"Savolitinib_Venetoclax_DK-MG","Savolitinib","Venetoclax","DK-MG",-0.0690628792938926,3
"AZD6738_Selumetinib_DK-MG","Selumetinib","AZD6738","DK-MG",0.0927440180679429,3
"AZD2811_Selumetinib_DK-MG","Selumetinib","AZD2811","DK-MG",-0.0220036102050498,2
"AZD1390_Gefitinib_DK-MG","Gefitinib","AZD1390","DK-MG",-0.0532514286793528,4
"AZD1775_Selumetinib_DK-MG","Selumetinib","AZD1775","DK-MG",0.0171629363345803,4
"AZD1390_Selumetinib_DK-MG","Selumetinib","AZD1390","DK-MG",0.0352912582226407,0
"AZD2811_Capivasertib_DK-MG","Capivasertib","AZD2811","DK-MG",-0.0140815223039272,2
"AZD6738_Capivasertib_DK-MG","Capivasertib","AZD6738","DK-MG",0.0264025458944174,2
"AZD1390_Capivasertib_DK-MG","Capivasertib","AZD1390","DK-MG",-0.0430888314045431,4
"AZD5153_Capivasertib_DK-MG","Capivasertib","AZD5153","DK-MG",0.0955402885239093,1
"Capivasertib_Palbociclib_DK-MG","Capivasertib","Palbociclib","DK-MG",0.0520436217662396,3
"Capivasertib_Selumetinib_DK-MG","Capivasertib","Selumetinib","DK-MG",0.138961349040403,0
"AZD5991_Palbociclib_DK-MG","Palbociclib","AZD5991","DK-MG",0.0332085645893235,2
"AZD4320_Palbociclib_DK-MG","Palbociclib","AZD4320","DK-MG",-0.0019857730932986,2
"Palbociclib_Venetoclax_DK-MG","Palbociclib","Venetoclax","DK-MG",0.0351564640489626,3
"Crizotinib_Lapatinib_DK-MG","Lapatinib","Crizotinib","DK-MG",0.0022098374724129,1
"Dasatinib_Trametinib_DK-MG","Dasatinib","Trametinib","DK-MG",0.0383114566762463,0
"Palbociclib_Selumetinib_DK-MG","Palbociclib","Selumetinib","DK-MG",0.0356927378915556,3
"AZD1775_AZD5153_EM-2","AZD5153","AZD1775","EM-2",0.0529083308870672,1
"AZD5153_AZD5991_EM-2","AZD5153","AZD5991","EM-2",0.0439085541246645,0
"AZD5153_AZD6738_EM-2","AZD5153","AZD6738","EM-2",0.099527064893969,4
"AZD2811_AZD5153_EM-2","AZD5153","AZD2811","EM-2",0.0632828251475622,3
"AZD5153_Venetoclax_EM-2","AZD5153","Venetoclax","EM-2",-0.0249104331413171,1
"AZD4320_AZD5153_EM-2","AZD5153","AZD4320","EM-2",0.0202176950237825,3
"AZD5153_Selumetinib_EM-2","AZD5153","Selumetinib","EM-2",0.0996683228031277,0
"AZD5991_Savolitinib_EM-2","Savolitinib","AZD5991","EM-2",-0.0299767908934083,2
"AZD4320_Savolitinib_EM-2","Savolitinib","AZD4320","EM-2",-0.0436239477600228,1
"Savolitinib_Venetoclax_EM-2","Savolitinib","Venetoclax","EM-2",-0.0505681267369603,3
"AZD6738_Selumetinib_EM-2","Selumetinib","AZD6738","EM-2",0.0655015439215544,3
"AZD2811_Selumetinib_EM-2","Selumetinib","AZD2811","EM-2",-0.0029824812925495,2
"AZD1390_Gefitinib_EM-2","Gefitinib","AZD1390","EM-2",-0.0420205808300281,4
"AZD1775_Selumetinib_EM-2","Selumetinib","AZD1775","EM-2",0.004912019227833,4
"AZD1390_Selumetinib_EM-2","Selumetinib","AZD1390","EM-2",0.0408275508443567,0
"AZD2811_Capivasertib_EM-2","Capivasertib","AZD2811","EM-2",0.0004869317588629,2
"AZD6738_Capivasertib_EM-2","Capivasertib","AZD6738","EM-2",-0.0030450719027391,2
"AZD1390_Capivasertib_EM-2","Capivasertib","AZD1390","EM-2",-0.034277575062283,4
"AZD5153_Capivasertib_EM-2","Capivasertib","AZD5153","EM-2",0.0335637617148885,1
"Capivasertib_Palbociclib_EM-2","Capivasertib","Palbociclib","EM-2",-0.0250660133833612,3
"Capivasertib_Selumetinib_EM-2","Capivasertib","Selumetinib","EM-2",0.10969238081082,0
"AZD5991_Palbociclib_EM-2","Palbociclib","AZD5991","EM-2",0.0033448968854389,2
"AZD4320_Palbociclib_EM-2","Palbociclib","AZD4320","EM-2",-0.0468660341630321,2
"Palbociclib_Venetoclax_EM-2","Palbociclib","Venetoclax","EM-2",0.0323571810091112,3
"Crizotinib_Lapatinib_EM-2","Lapatinib","Crizotinib","EM-2",0.014197812912603,1
"Dasatinib_Trametinib_EM-2","Dasatinib","Trametinib","EM-2",-0.0633322327343365,0
"Palbociclib_Selumetinib_EM-2","Palbociclib","Selumetinib","EM-2",0.0815745072621478,3
"AZD1775_AZD5153_HeLa","AZD5153","AZD1775","HeLa",-0.0010025870721725,1
"AZD5153_AZD5991_HeLa","AZD5153","AZD5991","HeLa",0.0699418723013458,0
"AZD5153_AZD6738_HeLa","AZD5153","AZD6738","HeLa",0.0262896796472798,4
"AZD2811_AZD5153_HeLa","AZD5153","AZD2811","HeLa",-0.0014913881994904,3
"AZD5153_Venetoclax_HeLa","AZD5153","Venetoclax","HeLa",-0.0064949171295378,1
"AZD4320_AZD5153_HeLa","AZD5153","AZD4320","HeLa",0.0028843127341101,3
"AZD5153_Selumetinib_HeLa","AZD5153","Selumetinib","HeLa",0.0012354421610014,0
"AZD5991_Savolitinib_HeLa","Savolitinib","AZD5991","HeLa",-0.0460845054698061,2
"AZD4320_Savolitinib_HeLa","Savolitinib","AZD4320","HeLa",-0.0263195421594413,1
"Savolitinib_Venetoclax_HeLa","Savolitinib","Venetoclax","HeLa",-0.0239757846845225,3
"AZD6738_Selumetinib_HeLa","Selumetinib","AZD6738","HeLa",0.0285291754971461,3
"AZD2811_Selumetinib_HeLa","Selumetinib","AZD2811","HeLa",-0.0406708338368292,2
"AZD1390_Gefitinib_HeLa","Gefitinib","AZD1390","HeLa",-0.0439966206906504,4
"AZD1775_Selumetinib_HeLa","Selumetinib","AZD1775","HeLa",-0.0543286890356447,4
"AZD1390_Selumetinib_HeLa","Selumetinib","AZD1390","HeLa",-0.0322484117747347,0
"AZD2811_Capivasertib_HeLa","Capivasertib","AZD2811","HeLa",-0.0128793582016944,2
"AZD6738_Capivasertib_HeLa","Capivasertib","AZD6738","HeLa",-0.0510243354163303,2
"AZD1390_Capivasertib_HeLa","Capivasertib","AZD1390","HeLa",-0.0282574349589082,4
"AZD5153_Capivasertib_HeLa","Capivasertib","AZD5153","HeLa",0.0285025590274949,1
"Capivasertib_Palbociclib_HeLa","Capivasertib","Palbociclib","HeLa",-0.0396715262963174,3
"Capivasertib_Selumetinib_HeLa","Capivasertib","Selumetinib","HeLa",0.023069284346699,0
"AZD5991_Palbociclib_HeLa","Palbociclib","AZD5991","HeLa",0.00099410722339456,2
"AZD4320_Palbociclib_HeLa","Palbociclib","AZD4320","HeLa",-0.0243026697975184,2
"Palbociclib_Venetoclax_HeLa","Palbociclib","Venetoclax","HeLa",-0.0337336751155317,3
"Crizotinib_Lapatinib_HeLa","Lapatinib","Crizotinib","HeLa",0.0214603560949919,1
"Dasatinib_Trametinib_HeLa","Dasatinib","Trametinib","HeLa",-0.04015219652706,0
"Palbociclib_Selumetinib_HeLa","Palbociclib","Selumetinib","HeLa",-0.0352997312466981,3
"AZD1775_AZD5153_huH-1","AZD5153","AZD1775","huH-1",0.0851861581253016,1
"AZD5153_AZD5991_huH-1","AZD5153","AZD5991","huH-1",0.0425885985081838,0
"AZD5153_AZD6738_huH-1","AZD5153","AZD6738","huH-1",0.0856729886683677,4
"AZD2811_AZD5153_huH-1","AZD5153","AZD2811","huH-1",0.0686643253201666,3
"AZD5153_Venetoclax_huH-1","AZD5153","Venetoclax","huH-1",-0.0451511758175646,1
"AZD4320_AZD5153_huH-1","AZD5153","AZD4320","huH-1",0.0129840813269417,3
"AZD5153_Selumetinib_huH-1","AZD5153","Selumetinib","huH-1",0.0231121371237893,0
"AZD5991_Savolitinib_huH-1","Savolitinib","AZD5991","huH-1",-0.0375598837387262,2
"AZD4320_Savolitinib_huH-1","Savolitinib","AZD4320","huH-1",-0.0255626158950229,1
"Savolitinib_Venetoclax_huH-1","Savolitinib","Venetoclax","huH-1",-0.0575078424920396,3
"AZD6738_Selumetinib_huH-1","Selumetinib","AZD6738","huH-1",-0.0300948930068402,3
"AZD2811_Selumetinib_huH-1","Selumetinib","AZD2811","huH-1",-0.0247909849460712,2
"AZD1390_Gefitinib_huH-1","Gefitinib","AZD1390","huH-1",-0.0406364421610372,4
"AZD1775_Selumetinib_huH-1","Selumetinib","AZD1775","huH-1",-0.0822780993133862,4
"AZD1390_Selumetinib_huH-1","Selumetinib","AZD1390","huH-1",-0.0197815602424423,0
"AZD2811_Capivasertib_huH-1","Capivasertib","AZD2811","huH-1",-0.0248720576296667,2
"AZD6738_Capivasertib_huH-1","Capivasertib","AZD6738","huH-1",0.016094287662223,2
"AZD1390_Capivasertib_huH-1","Capivasertib","AZD1390","huH-1",-0.0583089325325185,4
"AZD5153_Capivasertib_huH-1","Capivasertib","AZD5153","huH-1",0.0386728172004435,1
"Capivasertib_Palbociclib_huH-1","Capivasertib","Palbociclib","huH-1",-0.0111352638547432,3
"Capivasertib_Selumetinib_huH-1","Capivasertib","Selumetinib","huH-1",0.0235260272968079,0
"AZD5991_Palbociclib_huH-1","Palbociclib","AZD5991","huH-1",-0.0175039825676655,2
"AZD4320_Palbociclib_huH-1","Palbociclib","AZD4320","huH-1",-0.0089577622918488,2
"Palbociclib_Venetoclax_huH-1","Palbociclib","Venetoclax","huH-1",-0.0372437644872958,3
"Crizotinib_Lapatinib_huH-1","Lapatinib","Crizotinib","huH-1",0.002784896832584,1
"Dasatinib_Trametinib_huH-1","Dasatinib","Trametinib","huH-1",0.0147545333617415,0
"Palbociclib_Selumetinib_huH-1","Palbociclib","Selumetinib","huH-1",-0.0257168325993731,3
"AZD1775_AZD5153_MOLT-16","AZD5153","AZD1775","MOLT-16",0.0482828101611667,1
"AZD5153_AZD5991_MOLT-16","AZD5153","AZD5991","MOLT-16",0.0318560943163267,0
"AZD5153_AZD6738_MOLT-16","AZD5153","AZD6738","MOLT-16",0.027219919530139,4
"AZD2811_AZD5153_MOLT-16","AZD5153","AZD2811","MOLT-16",0.0198205932245902,3
"AZD5153_Venetoclax_MOLT-16","AZD5153","Venetoclax","MOLT-16",0.0656873341995369,1
"AZD4320_AZD5153_MOLT-16","AZD5153","AZD4320","MOLT-16",0.0630175926625319,3
"AZD5153_Selumetinib_MOLT-16","AZD5153","Selumetinib","MOLT-16",-0.0202920133383565,0
"AZD5991_Savolitinib_MOLT-16","Savolitinib","AZD5991","MOLT-16",-0.0230469482232068,2
"AZD4320_Savolitinib_MOLT-16","Savolitinib","AZD4320","MOLT-16",-0.0161438884791369,1
"Savolitinib_Venetoclax_MOLT-16","Savolitinib","Venetoclax","MOLT-16",-0.0720419264951088,3
"AZD6738_Selumetinib_MOLT-16","Selumetinib","AZD6738","MOLT-16",0.0122706458265931,3
"AZD2811_Selumetinib_MOLT-16","Selumetinib","AZD2811","MOLT-16",-0.0090439328453695,2
"AZD1390_Gefitinib_MOLT-16","Gefitinib","AZD1390","MOLT-16",-0.0349007821004951,4
"AZD1775_Selumetinib_MOLT-16","Selumetinib","AZD1775","MOLT-16",0.0497880538631672,4
"AZD1390_Selumetinib_MOLT-16","Selumetinib","AZD1390","MOLT-16",0.021920598907393,0
"AZD2811_Capivasertib_MOLT-16","Capivasertib","AZD2811","MOLT-16",0.018322399009523,2
"AZD6738_Capivasertib_MOLT-16","Capivasertib","AZD6738","MOLT-16",0.0231686774901967,2
"AZD1390_Capivasertib_MOLT-16","Capivasertib","AZD1390","MOLT-16",-0.0599321256492598,4
"AZD5153_Capivasertib_MOLT-16","Capivasertib","AZD5153","MOLT-16",0.0817474531949388,1
"Capivasertib_Palbociclib_MOLT-16","Capivasertib","Palbociclib","MOLT-16",0.0369763850412766,3
"Capivasertib_Selumetinib_MOLT-16","Capivasertib","Selumetinib","MOLT-16",0.0758631065982699,0
"AZD5991_Palbociclib_MOLT-16","Palbociclib","AZD5991","MOLT-16",-0.0046270629165307,2
"AZD4320_Palbociclib_MOLT-16","Palbociclib","AZD4320","MOLT-16",-0.0114048881914669,2
"Palbociclib_Venetoclax_MOLT-16","Palbociclib","Venetoclax","MOLT-16",0.076479593688359,3
"Crizotinib_Lapatinib_MOLT-16","Lapatinib","Crizotinib","MOLT-16",0.0359494570094432,1
"Dasatinib_Trametinib_MOLT-16","Dasatinib","Trametinib","MOLT-16",-0.0135660210445467,0
"Palbociclib_Selumetinib_MOLT-16","Palbociclib","Selumetinib","MOLT-16",-0.0052727003503278,3
"AZD1775_AZD5153_SU-DHL-5","AZD5153","AZD1775","SU-DHL-5",0.0620128849317843,1
"AZD5153_AZD5991_SU-DHL-5","AZD5153","AZD5991","SU-DHL-5",0.0124996293206634,0
"AZD5153_AZD6738_SU-DHL-5","AZD5153","AZD6738","SU-DHL-5",0.0486919687214027,4
"AZD2811_AZD5153_SU-DHL-5","AZD5153","AZD2811","SU-DHL-5",-0.0253718820149161,3
"AZD5153_Venetoclax_SU-DHL-5","AZD5153","Venetoclax","SU-DHL-5",-0.0049107639519505,1
"AZD4320_AZD5153_SU-DHL-5","AZD5153","AZD4320","SU-DHL-5",-0.0062290301002104,3
"AZD5153_Selumetinib_SU-DHL-5","AZD5153","Selumetinib","SU-DHL-5",0.100916221685597,0
"AZD5991_Savolitinib_SU-DHL-5","Savolitinib","AZD5991","SU-DHL-5",-0.0134045241280967,2
"AZD4320_Savolitinib_SU-DHL-5","Savolitinib","AZD4320","SU-DHL-5",-0.0356743336819819,1
"Savolitinib_Venetoclax_SU-DHL-5","Savolitinib","Venetoclax","SU-DHL-5",-0.0848762335981594,3
"AZD6738_Selumetinib_SU-DHL-5","Selumetinib","AZD6738","SU-DHL-5",0.0834512249408872,3
"AZD2811_Selumetinib_SU-DHL-5","Selumetinib","AZD2811","SU-DHL-5",0.0389491017349298,2
"AZD1390_Gefitinib_SU-DHL-5","Gefitinib","AZD1390","SU-DHL-5",-0.0263755118203393,4
"AZD1775_Selumetinib_SU-DHL-5","Selumetinib","AZD1775","SU-DHL-5",0.0283568563670654,4
"AZD1390_Selumetinib_SU-DHL-5","Selumetinib","AZD1390","SU-DHL-5",0.0320208933796653,0
"AZD2811_Capivasertib_SU-DHL-5","Capivasertib","AZD2811","SU-DHL-5",0.0157502094397313,2
"AZD6738_Capivasertib_SU-DHL-5","Capivasertib","AZD6738","SU-DHL-5",0.0468866557829747,2
"AZD1390_Capivasertib_SU-DHL-5","Capivasertib","AZD1390","SU-DHL-5",-0.0056923348183521,4
"AZD5153_Capivasertib_SU-DHL-5","Capivasertib","AZD5153","SU-DHL-5",0.0214586530407383,1
"Capivasertib_Palbociclib_SU-DHL-5","Capivasertib","Palbociclib","SU-DHL-5",0.0674358310531251,3
"Capivasertib_Selumetinib_SU-DHL-5","Capivasertib","Selumetinib","SU-DHL-5",0.0757741584939292,0
"AZD5991_Palbociclib_SU-DHL-5","Palbociclib","AZD5991","SU-DHL-5",0.0319985447524776,2
"AZD4320_Palbociclib_SU-DHL-5","Palbociclib","AZD4320","SU-DHL-5",-0.027387338684246,2
"Palbociclib_Venetoclax_SU-DHL-5","Palbociclib","Venetoclax","SU-DHL-5",-0.0110193209711804,3
"Crizotinib_Lapatinib_SU-DHL-5","Lapatinib","Crizotinib","SU-DHL-5",0.010518553475327,1
"Dasatinib_Trametinib_SU-DHL-5","Dasatinib","Trametinib","SU-DHL-5",0.0376747812411812,0
"Palbociclib_Selumetinib_SU-DHL-5","Palbociclib","Selumetinib","SU-DHL-5",0.116127382425256,3
"AZD1775_AZD5153_639-V","AZD5153","AZD1775","639-V",0.0220671020778525,1
"AZD5153_AZD5991_639-V","AZD5153","AZD5991","639-V",-0.0317203638674484,0
"AZD5153_AZD6738_639-V","AZD5153","AZD6738","639-V",0.173291359636564,4
"AZD2811_AZD5153_639-V","AZD5153","AZD2811","639-V",0.0033532230649131,3
"AZD5153_Venetoclax_639-V","AZD5153","Venetoclax","639-V",-0.0622251282067082,1
"AZD4320_AZD5153_639-V","AZD5153","AZD4320","639-V",0.083167210031597,3
"AZD5153_Selumetinib_639-V","AZD5153","Selumetinib","639-V",0.0560605632594701,0
"AZD5991_Savolitinib_639-V","Savolitinib","AZD5991","639-V",-0.0605406545373673,2
"AZD4320_Savolitinib_639-V","Savolitinib","AZD4320","639-V",-0.0557942013547401,1
"Savolitinib_Venetoclax_639-V","Savolitinib","Venetoclax","639-V",-0.0763338694280827,3
"AZD6738_Selumetinib_639-V","Selumetinib","AZD6738","639-V",0.0877083564763658,3
"AZD2811_Selumetinib_639-V","Selumetinib","AZD2811","639-V",0.0055916269906943,2
"AZD1390_Gefitinib_639-V","Gefitinib","AZD1390","639-V",-0.0518612477878307,4
"AZD1775_Selumetinib_639-V","Selumetinib","AZD1775","639-V",0.031790783260954,4
"AZD1390_Selumetinib_639-V","Selumetinib","AZD1390","639-V",-0.0442119962051865,0
"AZD2811_Capivasertib_639-V","Capivasertib","AZD2811","639-V",0.0487138889771824,2
"AZD6738_Capivasertib_639-V","Capivasertib","AZD6738","639-V",0.0611535676043061,2
"AZD1390_Capivasertib_639-V","Capivasertib","AZD1390","639-V",-0.009601321716518,4
"AZD5153_Capivasertib_639-V","Capivasertib","AZD5153","639-V",0.0670427853340723,1
"Capivasertib_Palbociclib_639-V","Capivasertib","Palbociclib","639-V",-0.008053931227292,3
"Capivasertib_Selumetinib_639-V","Capivasertib","Selumetinib","639-V",0.0415316808266793,0
"AZD5991_Palbociclib_639-V","Palbociclib","AZD5991","639-V",-0.0154707955298248,2
"AZD4320_Palbociclib_639-V","Palbociclib","AZD4320","639-V",-0.0803553501418443,2
"Palbociclib_Venetoclax_639-V","Palbociclib","Venetoclax","639-V",-0.0444833324160015,3
"Crizotinib_Lapatinib_639-V","Lapatinib","Crizotinib","639-V",-0.0087090233769772,1
"Dasatinib_Trametinib_639-V","Dasatinib","Trametinib","639-V",0.0175399835456907,0
"Palbociclib_Selumetinib_639-V","Palbociclib","Selumetinib","639-V",-0.0523999601753751,3
"AZD2811_Capivasertib_HT-144","Capivasertib","AZD2811","HT-144",0.0060151439829033,2
"AZD6738_Capivasertib_HT-144","Capivasertib","AZD6738","HT-144",0.0552246796381075,2
"AZD1390_Capivasertib_HT-144","Capivasertib","AZD1390","HT-144",-0.049106850144864,4
"AZD5153_Capivasertib_HT-144","Capivasertib","AZD5153","HT-144",0.117600057111108,1
"Capivasertib_Palbociclib_HT-144","Capivasertib","Palbociclib","HT-144",0.0113801392181169,3
"Capivasertib_Selumetinib_HT-144","Capivasertib","Selumetinib","HT-144",0.0858982931977476,0
"AZD5991_Palbociclib_HT-144","Palbociclib","AZD5991","HT-144",-0.0103487374725763,2
"AZD4320_Palbociclib_HT-144","Palbociclib","AZD4320","HT-144",-0.0393572027131528,2
"Palbociclib_Venetoclax_HT-144","Palbociclib","Venetoclax","HT-144",-0.0065514996410632,3
"Crizotinib_Lapatinib_HT-144","Lapatinib","Crizotinib","HT-144",0.0112426480641562,1
"Dasatinib_Trametinib_HT-144","Dasatinib","Trametinib","HT-144",-0.0677455862124596,0
"Palbociclib_Selumetinib_HT-144","Palbociclib","Selumetinib","HT-144",0.0645998961803894,3
"AZD1775_AZD5153_HT-144","AZD5153","AZD1775","HT-144",0.109230493520706,1
"AZD5153_AZD5991_HT-144","AZD5153","AZD5991","HT-144",0.0700134906942286,0
"AZD5153_AZD6738_HT-144","AZD5153","AZD6738","HT-144",0.107705374385596,4
"AZD2811_AZD5153_HT-144","AZD5153","AZD2811","HT-144",0.0444709549762165,3
"AZD5153_Venetoclax_HT-144","AZD5153","Venetoclax","HT-144",-0.0278249240034645,1
"AZD4320_AZD5153_HT-144","AZD5153","AZD4320","HT-144",0.0690007558434506,3
"AZD5153_Selumetinib_HT-144","AZD5153","Selumetinib","HT-144",0.0987941475458787,0
"AZD5991_Savolitinib_HT-144","Savolitinib","AZD5991","HT-144",-0.0263646090712905,2
"AZD4320_Savolitinib_HT-144","Savolitinib","AZD4320","HT-144",-0.0104058031646535,1
"Savolitinib_Venetoclax_HT-144","Savolitinib","Venetoclax","HT-144",-0.0408987750594695,3
"AZD6738_Selumetinib_HT-144","Selumetinib","AZD6738","HT-144",0.0893880755748276,3
"AZD2811_Selumetinib_HT-144","Selumetinib","AZD2811","HT-144",0.0332644832926043,2
"AZD1390_Gefitinib_HT-144","Gefitinib","AZD1390","HT-144",-0.0483918318338751,4
"AZD1775_Selumetinib_HT-144","Selumetinib","AZD1775","HT-144",0.0684770100860356,4
"AZD1390_Selumetinib_HT-144","Selumetinib","AZD1390","HT-144",-0.0468665251569289,0
"AZD1775_AZD5153_L-428","AZD5153","AZD1775","L-428",0.0292561235745743,1
"AZD5153_AZD5991_L-428","AZD5153","AZD5991","L-428",-0.0124081161388365,0
"AZD5153_AZD6738_L-428","AZD5153","AZD6738","L-428",0.0576678135192865,4
"AZD2811_AZD5153_L-428","AZD5153","AZD2811","L-428",0.0226082471871974,3
"AZD5153_Venetoclax_L-428","AZD5153","Venetoclax","L-428",-0.07294341537214,1
"AZD4320_AZD5153_L-428","AZD5153","AZD4320","L-428",0.0079899841408521,3
"AZD5153_Selumetinib_L-428","AZD5153","Selumetinib","L-428",-0.0244018426016927,0
"AZD5991_Savolitinib_L-428","Savolitinib","AZD5991","L-428",-0.0234501009999662,2
"AZD4320_Savolitinib_L-428","Savolitinib","AZD4320","L-428",-0.0565311049987956,1
"Savolitinib_Venetoclax_L-428","Savolitinib","Venetoclax","L-428",-0.0225882946574575,3
"AZD6738_Selumetinib_L-428","Selumetinib","AZD6738","L-428",-0.0217598986123599,3
"AZD2811_Selumetinib_L-428","Selumetinib","AZD2811","L-428",0.023032282016773,2
"AZD1390_Gefitinib_L-428","Gefitinib","AZD1390","L-428",-0.0559263691349751,4
"AZD1775_Selumetinib_L-428","Selumetinib","AZD1775","L-428",-0.0630181129136078,4
"AZD1390_Selumetinib_L-428","Selumetinib","AZD1390","L-428",-0.018025636519488,0
"AZD2811_Capivasertib_L-428","Capivasertib","AZD2811","L-428",0.02075486611207,2
"AZD6738_Capivasertib_L-428","Capivasertib","AZD6738","L-428",0.0260346400493004,2
"AZD1390_Capivasertib_L-428","Capivasertib","AZD1390","L-428",-0.0275483485269347,4
